record_type,seed,family,axis,component,level,value,class_index,f1,target_positive,predicted_positive,diagnostic
safety_diagnostic,47,brightness,S,joint,3,0.329532653042022,,,,,ece
safety_diagnostic,47,brightness,S,joint,3,0.522492868114988,,,,,exact_set_error_rate
safety_diagnostic,47,brightness,S,joint,3,0.25274725274725274,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,brightness,S,joint,3,0.8175824175824176,,,,,lowest_confidence_decile_error_rate
rationale_class,47,brightness,R,joint_rationale,3,,0,0.6031982149497954,1574,1115,
rationale_class,47,brightness,R,joint_rationale,3,,1,0.5016501650165016,667,545,
rationale_class,47,brightness,R,joint_rationale,3,,2,0.4131455399061033,941,550,
rationale_class,47,brightness,R,joint_rationale,3,,3,0.6366748166259169,1083,962,
rationale_class,47,brightness,R,joint_rationale,3,,4,0.4429223744292237,302,136,
rationale_class,47,brightness,R,joint_rationale,3,,5,0.0,39,0,
rationale_class,47,brightness,R,joint_rationale,3,,6,0.0,34,0,
rationale_class,47,brightness,R,joint_rationale,3,,7,0.7565891472868217,1037,898,
rationale_class,47,brightness,R,joint_rationale,3,,8,0.043478260869565216,89,3,
rationale_class,47,brightness,R,joint_rationale,3,,9,0.0,29,0,
rationale_class,47,brightness,R,joint_rationale,3,,10,0.04225352112676056,136,6,
rationale_class,47,brightness,R,joint_rationale,3,,11,0.0,68,0,
rationale_class,47,brightness,R,joint_rationale,3,,12,0.0,23,0,
rationale_class,47,brightness,R,joint_rationale,3,,13,0.12121212121212122,175,23,
rationale_class,47,brightness,R,joint_rationale,3,,14,0.0,69,0,
rationale_class,47,brightness,R,joint_rationale,3,,15,0.536140350877193,860,565,
rationale_class,47,brightness,R,joint_rationale,3,,16,0.4334763948497854,897,501,
rationale_class,47,brightness,R,joint_rationale,3,,17,0.4870292887029289,713,482,
rationale_class,47,brightness,R,joint_rationale,3,,18,0.5888724766125062,1182,849,
rationale_class,47,brightness,R,joint_rationale,3,,19,0.37285223367697595,826,338,
rationale_class,47,brightness,R,joint_rationale,3,,20,0.3855421686746988,403,178,
action_class,47,brightness,A,action_only,4,,0,0.8000788643533123,2484,2588,
action_class,47,brightness,A,action_only,4,,1,0.7573049987925622,2103,2038,
action_class,47,brightness,A,action_only,4,,2,0.5764966740576497,1225,1030,
action_class,47,brightness,A,action_only,4,,3,0.5689296126613911,1339,1062,
safety_diagnostic,47,brightness,S,action_only,4,0.4025918664687678,,,,,tie_averaged_aurc
safety_diagnostic,47,brightness,S,action_only,4,0.40260560526883904,,,,,canonical_stable_aurc
safety_diagnostic,47,brightness,S,action_only,4,0.49634324719648953,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,brightness,S,action_only,4,0.6718499288108594,,,,,correctness_auroc
safety_diagnostic,47,brightness,S,action_only,4,0.3273907507115015,,,,,ece
safety_diagnostic,47,brightness,S,action_only,4,0.5257845073513276,,,,,exact_set_error_rate
safety_diagnostic,47,brightness,S,action_only,4,0.31648351648351647,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,brightness,S,action_only,4,0.7912087912087912,,,,,lowest_confidence_decile_error_rate
action_class,47,brightness,A,joint,4,,0,0.7947935733170632,2484,2433,
action_class,47,brightness,A,joint,4,,1,0.7590389549801726,2103,2184,
action_class,47,brightness,A,joint,4,,2,0.5437529246607393,1225,912,
action_class,47,brightness,A,joint,4,,3,0.6084529505582137,1339,1169,
safety_diagnostic,47,brightness,S,joint,4,0.3784095002225545,,,,,tie_averaged_aurc
safety_diagnostic,47,brightness,S,joint,4,0.3784148702557741,,,,,canonical_stable_aurc
safety_diagnostic,47,brightness,S,joint,4,0.4880546075085324,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,brightness,S,joint,4,0.6862760668948987,,,,,correctness_auroc
safety_diagnostic,47,brightness,S,joint,4,0.3277339385416028,,,,,ece
safety_diagnostic,47,brightness,S,joint,4,0.521615097651964,,,,,exact_set_error_rate
safety_diagnostic,47,brightness,S,joint,4,0.2571428571428571,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,brightness,S,joint,4,0.8241758241758241,,,,,lowest_confidence_decile_error_rate
rationale_class,47,brightness,R,joint_rationale,4,,0,0.5986597170513775,1574,1112,
rationale_class,47,brightness,R,joint_rationale,4,,1,0.5062034739454094,667,542,
rationale_class,47,brightness,R,joint_rationale,4,,2,0.40546075085324235,941,524,
rationale_class,47,brightness,R,joint_rationale,4,,3,0.6344086021505376,1083,963,
rationale_class,47,brightness,R,joint_rationale,4,,4,0.42592592592592593,302,130,
rationale_class,47,brightness,R,joint_rationale,4,,5,0.0,39,0,
rationale_class,47,brightness,R,joint_rationale,4,,6,0.0,34,0,
rationale_class,47,brightness,R,joint_rationale,4,,7,0.7494802494802495,1037,887,
rationale_class,47,brightness,R,joint_rationale,4,,8,0.02197802197802198,89,2,
rationale_class,47,brightness,R,joint_rationale,4,,9,0.0,29,0,
rationale_class,47,brightness,R,joint_rationale,4,,10,0.028368794326241134,136,5,
rationale_class,47,brightness,R,joint_rationale,4,,11,0.0,68,0,
rationale_class,47,brightness,R,joint_rationale,4,,12,0.0,23,0,
rationale_class,47,brightness,R,joint_rationale,4,,13,0.10891089108910891,175,27,
rationale_class,47,brightness,R,joint_rationale,4,,14,0.0,69,0,
rationale_class,47,brightness,R,joint_rationale,4,,15,0.5329593267882188,860,566,
rationale_class,47,brightness,R,joint_rationale,4,,16,0.4334053275737941,897,492,
rationale_class,47,brightness,R,joint_rationale,4,,17,0.48281642917015927,713,480,
rationale_class,47,brightness,R,joint_rationale,4,,18,0.5852216748768473,1182,848,
rationale_class,47,brightness,R,joint_rationale,4,,19,0.3758620689655172,826,334,
rationale_class,47,brightness,R,joint_rationale,4,,20,0.4020442930153322,403,184,
action_class,47,blur,A,action_only,0,,0,0.8062645011600929,2484,2688,
action_class,47,blur,A,action_only,0,,1,0.7599113518837725,2103,1958,
action_class,47,blur,A,action_only,0,,2,0.5800981704596162,1225,1016,
action_class,47,blur,A,action_only,0,,3,0.5790554414784395,1339,1096,
safety_diagnostic,47,blur,S,action_only,0,0.39962109664275314,,,,,tie_averaged_aurc
safety_diagnostic,47,blur,S,action_only,0,0.39964274154775264,,,,,canonical_stable_aurc
safety_diagnostic,47,blur,S,action_only,0,0.48293515358361777,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,blur,S,action_only,0,0.6699373114368742,,,,,correctness_auroc
safety_diagnostic,47,blur,S,action_only,0,0.32161031577789595,,,,,ece
safety_diagnostic,47,blur,S,action_only,0,0.5154707044107966,,,,,exact_set_error_rate
safety_diagnostic,47,blur,S,action_only,0,0.34725274725274724,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,blur,S,action_only,0,0.8087912087912088,,,,,lowest_confidence_decile_error_rate
action_class,47,blur,A,joint,0,,0,0.8016032064128257,2484,2506,
action_class,47,blur,A,joint,0,,1,0.7651677373304783,2103,2100,
action_class,47,blur,A,joint,0,,2,0.5474964904071128,1225,912,
action_class,47,blur,A,joint,0,,3,0.6009693053311793,1339,1137,
safety_diagnostic,47,blur,S,joint,0,0.37892488363019333,,,,,tie_averaged_aurc
safety_diagnostic,47,blur,S,joint,0,0.3789384007301017,,,,,canonical_stable_aurc
safety_diagnostic,47,blur,S,joint,0,0.4887859580692345,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,blur,S,joint,0,0.6851859393274995,,,,,correctness_auroc
safety_diagnostic,47,blur,S,joint,0,0.32974071614036227,,,,,ece
safety_diagnostic,47,blur,S,joint,0,0.522273425499232,,,,,exact_set_error_rate
safety_diagnostic,47,blur,S,joint,0,0.24835164835164836,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,blur,S,joint,0,0.8241758241758241,,,,,lowest_confidence_decile_error_rate
rationale_class,47,blur,R,joint_rationale,0,,0,0.6064420584968531,1574,1127,
rationale_class,47,blur,R,joint_rationale,0,,1,0.5104,667,583,
rationale_class,47,blur,R,joint_rationale,0,,2,0.4098798397863818,941,557,
rationale_class,47,blur,R,joint_rationale,0,,3,0.6303696303696303,1083,919,
rationale_class,47,blur,R,joint_rationale,0,,4,0.425629290617849,302,135,
rationale_class,47,blur,R,joint_rationale,0,,5,0.0,39,0,
rationale_class,47,blur,R,joint_rationale,0,,6,0.0,34,0,
rationale_class,47,blur,R,joint_rationale,0,,7,0.7541157727031333,1037,846,
rationale_class,47,blur,R,joint_rationale,0,,8,0.043478260869565216,89,3,
rationale_class,47,blur,R,joint_rationale,0,,9,0.0,29,0,
rationale_class,47,blur,R,joint_rationale,0,,10,0.027972027972027972,136,7,
rationale_class,47,blur,R,joint_rationale,0,,11,0.0,68,0,
rationale_class,47,blur,R,joint_rationale,0,,12,0.0,23,0,
rationale_class,47,blur,R,joint_rationale,0,,13,0.13658536585365855,175,30,
rationale_class,47,blur,R,joint_rationale,0,,14,0.0,69,0,
rationale_class,47,blur,R,joint_rationale,0,,15,0.527363184079602,860,547,
rationale_class,47,blur,R,joint_rationale,0,,16,0.4474053295932679,897,529,
rationale_class,47,blur,R,joint_rationale,0,,17,0.4816396242527754,713,458,
rationale_class,47,blur,R,joint_rationale,0,,18,0.5890547263681593,1182,828,
rationale_class,47,blur,R,joint_rationale,0,,19,0.39068994181213634,826,377,
rationale_class,47,blur,R,joint_rationale,0,,20,0.40404040404040403,403,191,
action_class,47,blur,A,action_only,1,,0,0.8072218986604542,2484,2667,
action_class,47,blur,A,action_only,1,,1,0.7566241413150148,2103,1973,
action_class,47,blur,A,action_only,1,,2,0.5780141843971631,1225,1031,
action_class,47,blur,A,action_only,1,,3,0.5775225594749795,1339,1099,
safety_diagnostic,47,blur,S,action_only,1,0.3999228923241045,,,,,tie_averaged_aurc
safety_diagnostic,47,blur,S,action_only,1,0.39993904667091273,,,,,canonical_stable_aurc
safety_diagnostic,47,blur,S,action_only,1,0.48439785470502195,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,blur,S,action_only,1,0.6691772792565243,,,,,correctness_auroc
safety_diagnostic,47,blur,S,action_only,1,0.32186255437165423,,,,,ece
safety_diagnostic,47,blur,S,action_only,1,0.5156901470265526,,,,,exact_set_error_rate
safety_diagnostic,47,blur,S,action_only,1,0.3516483516483517,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,blur,S,action_only,1,0.7978021978021979,,,,,lowest_confidence_decile_error_rate
action_class,47,blur,A,joint,1,,0,0.8000808570851021,2484,2463,
action_class,47,blur,A,joint,1,,1,0.7614983404457089,2103,2115,
action_class,47,blur,A,joint,1,,2,0.5479195885928003,1225,914,
action_class,47,blur,A,joint,1,,3,0.6008896077638496,1339,1134,
safety_diagnostic,47,blur,S,joint,1,0.37897361807775615,,,,,tie_averaged_aurc
safety_diagnostic,47,blur,S,joint,1,0.3789844484141553,,,,,canonical_stable_aurc
safety_diagnostic,47,blur,S,joint,1,0.4878108239882984,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,blur,S,joint,1,0.6830733465034438,,,,,correctness_auroc
safety_diagnostic,47,blur,S,joint,1,0.3287781806046265,,,,,ece
safety_diagnostic,47,blur,S,joint,1,0.5209567698046961,,,,,exact_set_error_rate
safety_diagnostic,47,blur,S,joint,1,0.26153846153846155,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,blur,S,joint,1,0.8197802197802198,,,,,lowest_confidence_decile_error_rate
rationale_class,47,blur,R,joint_rationale,1,,0,0.606038017144987,1574,1109,
rationale_class,47,blur,R,joint_rationale,1,,1,0.5115537848605578,667,588,
rationale_class,47,blur,R,joint_rationale,1,,2,0.4,941,529,
rationale_class,47,blur,R,joint_rationale,1,,3,0.6374384236453202,1083,947,
rationale_class,47,blur,R,joint_rationale,1,,4,0.4292237442922374,302,136,
rationale_class,47,blur,R,joint_rationale,1,,5,0.0,39,0,
rationale_class,47,blur,R,joint_rationale,1,,6,0.0,34,0,
rationale_class,47,blur,R,joint_rationale,1,,7,0.750795334040297,1037,849,
rationale_class,47,blur,R,joint_rationale,1,,8,0.043478260869565216,89,3,
rationale_class,47,blur,R,joint_rationale,1,,9,0.0,29,0,
rationale_class,47,blur,R,joint_rationale,1,,10,0.027972027972027972,136,7,
rationale_class,47,blur,R,joint_rationale,1,,11,0.0,68,0,
rationale_class,47,blur,R,joint_rationale,1,,12,0.0,23,0,
rationale_class,47,blur,R,joint_rationale,1,,13,0.12807881773399016,175,28,
rationale_class,47,blur,R,joint_rationale,1,,14,0.0,69,0,
rationale_class,47,blur,R,joint_rationale,1,,15,0.5337118523775728,860,549,
rationale_class,47,blur,R,joint_rationale,1,,16,0.4439746300211416,897,522,
rationale_class,47,blur,R,joint_rationale,1,,17,0.4945515507124895,713,480,
rationale_class,47,blur,R,joint_rationale,1,,18,0.6002957121734844,1182,847,
rationale_class,47,blur,R,joint_rationale,1,,19,0.3852596314907873,826,368,
rationale_class,47,blur,R,joint_rationale,1,,20,0.3979763912310287,403,190,
action_class,47,blur,A,action_only,2,,0,0.8009459992116673,2484,2590,
action_class,47,blur,A,action_only,2,,1,0.7580527972874788,2103,2026,
action_class,47,blur,A,action_only,2,,2,0.5769399386234108,1225,1056,
action_class,47,blur,A,action_only,2,,3,0.5866236905721193,1339,1143,
safety_diagnostic,47,blur,S,action_only,2,0.39561892623784034,,,,,tie_averaged_aurc
safety_diagnostic,47,blur,S,action_only,2,0.39564544494807824,,,,,canonical_stable_aurc
safety_diagnostic,47,blur,S,action_only,2,0.48391028766455385,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,blur,S,action_only,2,0.6721738241781974,,,,,correctness_auroc
safety_diagnostic,47,blur,S,action_only,2,0.32209770544459226,,,,,ece
safety_diagnostic,47,blur,S,action_only,2,0.5161290322580645,,,,,exact_set_error_rate
safety_diagnostic,47,blur,S,action_only,2,0.33406593406593404,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,blur,S,action_only,2,0.8065934065934066,,,,,lowest_confidence_decile_error_rate
action_class,47,blur,A,joint,2,,0,0.7923441037250463,2484,2375,
action_class,47,blur,A,joint,2,,1,0.764337125609473,2103,2204,
action_class,47,blur,A,joint,2,,2,0.542910447761194,1225,919,
action_class,47,blur,A,joint,2,,3,0.60769535898453,1339,1182,
safety_diagnostic,47,blur,S,joint,2,0.3748719226220209,,,,,tie_averaged_aurc
safety_diagnostic,47,blur,S,joint,2,0.374877369012124,,,,,canonical_stable_aurc
safety_diagnostic,47,blur,S,joint,2,0.4863481228668942,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,blur,S,joint,2,0.685136470011711,,,,,correctness_auroc
safety_diagnostic,47,blur,S,joint,2,0.3284086958879526,,,,,ece
safety_diagnostic,47,blur,S,joint,2,0.5200789993416721,,,,,exact_set_error_rate
safety_diagnostic,47,blur,S,joint,2,0.23736263736263735,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,blur,S,joint,2,0.8241758241758241,,,,,lowest_confidence_decile_error_rate
rationale_class,47,blur,R,joint_rationale,2,,0,0.574980574980575,1574,1000,
rationale_class,47,blur,R,joint_rationale,2,,1,0.5125,667,613,
rationale_class,47,blur,R,joint_rationale,2,,2,0.37714285714285717,941,459,
rationale_class,47,blur,R,joint_rationale,2,,3,0.6396226415094339,1083,1037,
rationale_class,47,blur,R,joint_rationale,2,,4,0.43478260869565216,302,135,
rationale_class,47,blur,R,joint_rationale,2,,5,0.0,39,0,
rationale_class,47,blur,R,joint_rationale,2,,6,0.0,34,0,
rationale_class,47,blur,R,joint_rationale,2,,7,0.7497326203208556,1037,833,
rationale_class,47,blur,R,joint_rationale,2,,8,0.043478260869565216,89,3,
rationale_class,47,blur,R,joint_rationale,2,,9,0.0,29,0,
rationale_class,47,blur,R,joint_rationale,2,,10,0.041666666666666664,136,8,
rationale_class,47,blur,R,joint_rationale,2,,11,0.0,68,0,
rationale_class,47,blur,R,joint_rationale,2,,12,0.0,23,0,
rationale_class,47,blur,R,joint_rationale,2,,13,0.13658536585365855,175,30,
rationale_class,47,blur,R,joint_rationale,2,,14,0.0,69,0,
rationale_class,47,blur,R,joint_rationale,2,,15,0.5336164189667374,860,553,
rationale_class,47,blur,R,joint_rationale,2,,16,0.44079885877318115,897,505,
rationale_class,47,blur,R,joint_rationale,2,,17,0.4979658258746949,713,516,
rationale_class,47,blur,R,joint_rationale,2,,18,0.5993133889161354,1182,857,
rationale_class,47,blur,R,joint_rationale,2,,19,0.38054607508532423,826,346,
rationale_class,47,blur,R,joint_rationale,2,,20,0.38974358974358975,403,182,
action_class,47,blur,A,action_only,3,,0,0.7919678714859437,2484,2496,
action_class,47,blur,A,action_only,3,,1,0.757532281205165,2103,2079,
action_class,47,blur,A,action_only,3,,2,0.5754019991308127,1225,1076,
action_class,47,blur,A,action_only,3,,3,0.5902031063321386,1339,1172,
safety_diagnostic,47,blur,S,action_only,3,0.39247600497411145,,,,,tie_averaged_aurc
safety_diagnostic,47,blur,S,action_only,3,0.3924944468536134,,,,,canonical_stable_aurc
safety_diagnostic,47,blur,S,action_only,3,0.4863481228668942,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,blur,S,action_only,3,0.6713019825671682,,,,,correctness_auroc
safety_diagnostic,47,blur,S,action_only,3,0.3185888368374569,,,,,ece
safety_diagnostic,47,blur,S,action_only,3,0.5159095896423085,,,,,exact_set_error_rate
safety_diagnostic,47,blur,S,action_only,3,0.3252747252747253,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,blur,S,action_only,3,0.7824175824175824,,,,,lowest_confidence_decile_error_rate
action_class,47,blur,A,joint,3,,0,0.7827181208053692,2484,2284,
action_class,47,blur,A,joint,3,,1,0.7602927721866423,2103,2269,
action_class,47,blur,A,joint,3,,2,0.5437441204139228,1225,901,
action_class,47,blur,A,joint,3,,3,0.6034618410700237,1339,1203,
safety_diagnostic,47,blur,S,joint,3,0.3830713045867396,,,,,tie_averaged_aurc
safety_diagnostic,47,blur,S,joint,3,0.38307964521041776,,,,,canonical_stable_aurc
safety_diagnostic,47,blur,S,joint,3,0.4978059483178937,,,,,unsafe_acceptance_rate_90
safety_diagnostic,47,blur,S,joint,3,0.6830408675351757,,,,,correctness_auroc
safety_diagnostic,47,blur,S,joint,3,0.334506642554851,,,,,ece
safety_diagnostic,47,blur,S,joint,3,0.5279789335088875,,,,,exact_set_error_rate
safety_diagnostic,47,blur,S,joint,3,0.24175824175824176,,,,,highest_confidence_decile_error_rate
safety_diagnostic,47,blur,S,joint,3,0.8,,,,,lowest_confidence_decile_error_rate
rationale_class,47,blur,R,joint_rationale,3,,0,0.5367647058823529,1574,874,
rationale_class,47,blur,R,joint_rationale,3,,1,0.5219364599092284,667,655,
rationale_class,47,blur,R,joint_rationale,3,,2,0.3467680608365019,941,374,
